"state","county","district","precinct","party","votes","candidate","office","dataverse","mode","writein","jurisdiction","state_po","state_fips","state_cen","state_ic","stage","year","special"
"New Hampshire","Cheshire","2","Marlow","libertarian",11,"Justin O'Donnell","US House","house","total","FALSE","Marlow","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Marlow","democrat",199,"Annie Kuster","US House","house","total","FALSE","Marlow","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Mason","libertarian",372,"Steven Negron","US House","house","total","FALSE","Mason","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Mason","democrat",303,"Annie Kuster","US House","house","total","FALSE","Mason","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Mason","libertarian",19,"Justin O'Donnell","US House","house","total","FALSE","Mason","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Milan","libertarian",13,"Justin O'Donnell","US House","house","total","FALSE","Milan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Milan","democrat",283,"Annie Kuster","US House","house","total","FALSE","Milan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Milan","libertarian",260,"Steven Negron","US House","house","total","FALSE","Milan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Milford","libertarian",184,"Justin O'Donnell","US House","house","total","FALSE","Milford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Milford","libertarian",2763,"Steven Negron","US House","house","total","FALSE","Milford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Milford","democrat",3425,"Annie Kuster","US House","house","total","FALSE","Milford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Millsfield","libertarian",1,"Justin O'Donnell","US House","house","total","FALSE","Millsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Millsfield","libertarian",15,"Steven Negron","US House","house","total","FALSE","Millsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Millsfield","democrat",3,"Annie Kuster","US House","house","total","FALSE","Millsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Monroe","democrat",172,"Annie Kuster","US House","house","total","FALSE","Monroe","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Monroe","libertarian",213,"Steven Negron","US House","house","total","FALSE","Monroe","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Monroe","libertarian",9,"Justin O'Donnell","US House","house","total","FALSE","Monroe","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Mont Vernon","libertarian",21,"Justin O'Donnell","US House","house","total","FALSE","Mont Vernon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Mont Vernon","democrat",729,"Annie Kuster","US House","house","total","FALSE","Mont Vernon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Mont Vernon","libertarian",566,"Steven Negron","US House","house","total","FALSE","Mont Vernon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 1","democrat",2476,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 1","libertarian",1910,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 1","libertarian",74,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 2","libertarian",78,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 2","libertarian",1391,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 2","democrat",2089,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 3","libertarian",62,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 3","democrat",2091,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 3","libertarian",1256,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 4","democrat",1386,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 4","libertarian",655,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 4","libertarian",56,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 5","libertarian",60,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 5","democrat",2374,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 5","libertarian",1863,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 6","libertarian",71,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 6","democrat",1761,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 6","libertarian",1085,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 7","libertarian",61,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 7","democrat",1666,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 7","libertarian",1126,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 8","libertarian",1389,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 8","libertarian",69,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 8","democrat",2332,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 9","libertarian",79,"Justin O'Donnell","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 9","libertarian",1573,"Steven Negron","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Nashua Ward 9","democrat",2301,"Annie Kuster","US House","house","total","FALSE","Nashua","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Nelson","libertarian",6,"Justin O'Donnell","US House","house","total","FALSE","Nelson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Nelson","democrat",245,"Annie Kuster","US House","house","total","FALSE","Nelson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Nelson","libertarian",109,"Steven Negron","US House","house","total","FALSE","Nelson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","New Boston","libertarian",1461,"Steven Negron","US House","house","total","FALSE","New Boston","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","New Boston","democrat",1360,"Annie Kuster","US House","house","total","FALSE","New Boston","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","New Boston","libertarian",57,"Justin O'Donnell","US House","house","total","FALSE","New Boston","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","New Ipswich","libertarian",44,"Justin O'Donnell","US House","house","total","FALSE","New Ipswich","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","New Ipswich","democrat",667,"Annie Kuster","US House","house","total","FALSE","New Ipswich","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","New Ipswich","libertarian",1454,"Steven Negron","US House","house","total","FALSE","New Ipswich","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","New London","libertarian",28,"Justin O'Donnell","US House","house","total","FALSE","New London","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","New London","democrat",1631,"Annie Kuster","US House","house","total","FALSE","New London","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","New London","libertarian",916,"Steven Negron","US House","house","total","FALSE","New London","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Newbury","democrat",622,"Annie Kuster","US House","house","total","FALSE","Newbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Newbury","libertarian",543,"Steven Negron","US House","house","total","FALSE","Newbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Newbury","libertarian",20,"Justin O'Donnell","US House","house","total","FALSE","Newbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Newport","democrat",947,"Annie Kuster","US House","house","total","FALSE","Newport","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Newport","libertarian",65,"Justin O'Donnell","US House","house","total","FALSE","Newport","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Newport","libertarian",1051,"Steven Negron","US House","house","total","FALSE","Newport","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Northfield","libertarian",60,"Justin O'Donnell","US House","house","total","FALSE","Northfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Northfield","libertarian",851,"Steven Negron","US House","house","total","FALSE","Northfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Northfield","democrat",793,"Annie Kuster","US House","house","total","FALSE","Northfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Northumberland","democrat",343,"Annie Kuster","US House","house","total","FALSE","Northumberland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Northumberland","libertarian",12,"Justin O'Donnell","US House","house","total","FALSE","Northumberland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Northumberland","libertarian",325,"Steven Negron","US House","house","total","FALSE","Northumberland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Northwood","libertarian",50,"Justin O'Donnell","US House","house","total","FALSE","Northwood","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Northwood","libertarian",990,"Steven Negron","US House","house","total","FALSE","Northwood","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Northwood","democrat",965,"Annie Kuster","US House","house","total","FALSE","Northwood","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Odell","libertarian",0,"Steven Negron","US House","house","total","FALSE","Odell","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Odell","democrat",0,"Annie Kuster","US House","house","total","FALSE","Odell","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Odell","libertarian",0,"Justin O'Donnell","US House","house","total","FALSE","Odell","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Orange","libertarian",64,"Steven Negron","US House","house","total","FALSE","Orange","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Orange","democrat",74,"Annie Kuster","US House","house","total","FALSE","Orange","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Orange","libertarian",2,"Justin O'Donnell","US House","house","total","FALSE","Orange","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Orford","libertarian",190,"Steven Negron","US House","house","total","FALSE","Orford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Orford","libertarian",9,"Justin O'Donnell","US House","house","total","FALSE","Orford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Orford","democrat",392,"Annie Kuster","US House","house","total","FALSE","Orford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Pelham","libertarian",132,"Justin O'Donnell","US House","house","total","FALSE","Pelham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Pelham","democrat",2242,"Annie Kuster","US House","house","total","FALSE","Pelham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Pelham","libertarian",3138,"Steven Negron","US House","house","total","FALSE","Pelham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Pembroke","libertarian",55,"Justin O'Donnell","US House","house","total","FALSE","Pembroke","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Pembroke","libertarian",1273,"Steven Negron","US House","house","total","FALSE","Pembroke","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Pembroke","democrat",1587,"Annie Kuster","US House","house","total","FALSE","Pembroke","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Peterborough","libertarian",69,"Justin O'Donnell","US House","house","total","FALSE","Peterborough","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Peterborough","democrat",2365,"Annie Kuster","US House","house","total","FALSE","Peterborough","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Peterborough","libertarian",962,"Steven Negron","US House","house","total","FALSE","Peterborough","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Piermont","democrat",178,"Annie Kuster","US House","house","total","FALSE","Piermont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Piermont","libertarian",147,"Steven Negron","US House","house","total","FALSE","Piermont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Piermont","libertarian",9,"Justin O'Donnell","US House","house","total","FALSE","Piermont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Pinkhams Grant","libertarian",0,"Justin O'Donnell","US House","house","total","FALSE","Pinkhams Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Pinkhams Grant","democrat",0,"Annie Kuster","US House","house","total","FALSE","Pinkhams Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Pinkhams Grant","libertarian",0,"Steven Negron","US House","house","total","FALSE","Pinkhams Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Pittsburg","libertarian",253,"Steven Negron","US House","house","total","FALSE","Pittsburg","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Pittsburg","libertarian",7,"Justin O'Donnell","US House","house","total","FALSE","Pittsburg","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Pittsburg","democrat",116,"Annie Kuster","US House","house","total","FALSE","Pittsburg","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Pittsfield","libertarian",43,"Justin O'Donnell","US House","house","total","FALSE","Pittsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Pittsfield","democrat",598,"Annie Kuster","US House","house","total","FALSE","Pittsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Pittsfield","libertarian",759,"Steven Negron","US House","house","total","FALSE","Pittsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Plainfield","democrat",826,"Annie Kuster","US House","house","total","FALSE","Plainfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Plainfield","libertarian",19,"Justin O'Donnell","US House","house","total","FALSE","Plainfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Plainfield","libertarian",384,"Steven Negron","US House","house","total","FALSE","Plainfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Plymouth","libertarian",688,"Steven Negron","US House","house","total","FALSE","Plymouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Plymouth","democrat",1782,"Annie Kuster","US House","house","total","FALSE","Plymouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Plymouth","libertarian",85,"Justin O'Donnell","US House","house","total","FALSE","Plymouth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Randolph","libertarian",5,"Justin O'Donnell","US House","house","total","FALSE","Randolph","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Randolph","democrat",170,"Annie Kuster","US House","house","total","FALSE","Randolph","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Randolph","libertarian",50,"Steven Negron","US House","house","total","FALSE","Randolph","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Richmond","democrat",222,"Annie Kuster","US House","house","total","FALSE","Richmond","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Richmond","libertarian",13,"Justin O'Donnell","US House","house","total","FALSE","Richmond","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Richmond","libertarian",284,"Steven Negron","US House","house","total","FALSE","Richmond","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Rindge","libertarian",67,"Justin O'Donnell","US House","house","total","FALSE","Rindge","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Rindge","democrat",1044,"Annie Kuster","US House","house","total","FALSE","Rindge","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Rindge","libertarian",1421,"Steven Negron","US House","house","total","FALSE","Rindge","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Roxbury","libertarian",2,"Justin O'Donnell","US House","house","total","FALSE","Roxbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Roxbury","democrat",74,"Annie Kuster","US House","house","total","FALSE","Roxbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Roxbury","libertarian",30,"Steven Negron","US House","house","total","FALSE","Roxbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Rumney","democrat",337,"Annie Kuster","US House","house","total","FALSE","Rumney","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Rumney","libertarian",13,"Justin O'Donnell","US House","house","total","FALSE","Rumney","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Rumney","libertarian",369,"Steven Negron","US House","house","total","FALSE","Rumney","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Salem","libertarian",257,"Justin O'Donnell","US House","house","total","FALSE","Salem","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Salem","democrat",4963,"Annie Kuster","US House","house","total","FALSE","Salem","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","2","Salem","libertarian",6098,"Steven Negron","US House","house","total","FALSE","Salem","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Salisbury","libertarian",340,"Steven Negron","US House","house","total","FALSE","Salisbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Salisbury","democrat",282,"Annie Kuster","US House","house","total","FALSE","Salisbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Salisbury","libertarian",20,"Justin O'Donnell","US House","house","total","FALSE","Salisbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Second College Grant","democrat",0,"Annie Kuster","US House","house","total","FALSE","Second College Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Second College Grant","libertarian",0,"Justin O'Donnell","US House","house","total","FALSE","Second College Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Second College Grant","libertarian",0,"Steven Negron","US House","house","total","FALSE","Second College Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Sharon","libertarian",2,"Justin O'Donnell","US House","house","total","FALSE","Sharon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Sharon","democrat",136,"Annie Kuster","US House","house","total","FALSE","Sharon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Sharon","libertarian",86,"Steven Negron","US House","house","total","FALSE","Sharon","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Shelburne","libertarian",3,"Justin O'Donnell","US House","house","total","FALSE","Shelburne","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Shelburne","libertarian",95,"Steven Negron","US House","house","total","FALSE","Shelburne","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Shelburne","democrat",111,"Annie Kuster","US House","house","total","FALSE","Shelburne","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Springfield","libertarian",11,"Justin O'Donnell","US House","house","total","FALSE","Springfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Springfield","libertarian",334,"Steven Negron","US House","house","total","FALSE","Springfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Springfield","democrat",325,"Annie Kuster","US House","house","total","FALSE","Springfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stark","libertarian",3,"Justin O'Donnell","US House","house","total","FALSE","Stark","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stark","libertarian",124,"Steven Negron","US House","house","total","FALSE","Stark","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stark","democrat",96,"Annie Kuster","US House","house","total","FALSE","Stark","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stewartstown","democrat",98,"Annie Kuster","US House","house","total","FALSE","Stewartstown","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stewartstown","libertarian",4,"Justin O'Donnell","US House","house","total","FALSE","Stewartstown","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stewartstown","libertarian",143,"Steven Negron","US House","house","total","FALSE","Stewartstown","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Stoddard","democrat",309,"Annie Kuster","US House","house","total","FALSE","Stoddard","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Stoddard","libertarian",20,"Justin O'Donnell","US House","house","total","FALSE","Stoddard","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Stoddard","libertarian",285,"Steven Negron","US House","house","total","FALSE","Stoddard","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stratford","libertarian",79,"Steven Negron","US House","house","total","FALSE","Stratford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stratford","libertarian",4,"Justin O'Donnell","US House","house","total","FALSE","Stratford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Stratford","democrat",123,"Annie Kuster","US House","house","total","FALSE","Stratford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Success","democrat",0,"Annie Kuster","US House","house","total","FALSE","Success","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Success","libertarian",0,"Steven Negron","US House","house","total","FALSE","Success","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Success","libertarian",0,"Justin O'Donnell","US House","house","total","FALSE","Success","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Sugar Hill","libertarian",128,"Steven Negron","US House","house","total","FALSE","Sugar Hill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Sugar Hill","libertarian",5,"Justin O'Donnell","US House","house","total","FALSE","Sugar Hill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Sugar Hill","democrat",243,"Annie Kuster","US House","house","total","FALSE","Sugar Hill","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Sullivan","democrat",173,"Annie Kuster","US House","house","total","FALSE","Sullivan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Sullivan","libertarian",132,"Steven Negron","US House","house","total","FALSE","Sullivan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Sullivan","libertarian",9,"Justin O'Donnell","US House","house","total","FALSE","Sullivan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Sunapee","libertarian",878,"Steven Negron","US House","house","total","FALSE","Sunapee","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Sunapee","libertarian",37,"Justin O'Donnell","US House","house","total","FALSE","Sunapee","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","2","Sunapee","democrat",901,"Annie Kuster","US House","house","total","FALSE","Sunapee","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Surry","libertarian",170,"Steven Negron","US House","house","total","FALSE","Surry","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Surry","democrat",218,"Annie Kuster","US House","house","total","FALSE","Surry","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Surry","libertarian",6,"Justin O'Donnell","US House","house","total","FALSE","Surry","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Sutton","democrat",530,"Annie Kuster","US House","house","total","FALSE","Sutton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Sutton","libertarian",417,"Steven Negron","US House","house","total","FALSE","Sutton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Sutton","libertarian",13,"Justin O'Donnell","US House","house","total","FALSE","Sutton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Swanzey","libertarian",1252,"Steven Negron","US House","house","total","FALSE","Swanzey","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Swanzey","libertarian",58,"Justin O'Donnell","US House","house","total","FALSE","Swanzey","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","2","Swanzey","democrat",1590,"Annie Kuster","US House","house","total","FALSE","Swanzey","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Temple","libertarian",319,"Steven Negron","US House","house","total","FALSE","Temple","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Temple","democrat",411,"Annie Kuster","US House","house","total","FALSE","Temple","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","2","Temple","libertarian",17,"Justin O'Donnell","US House","house","total","FALSE","Temple","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Thornton","libertarian",426,"Steven Negron","US House","house","total","FALSE","Thornton","NH",33,12,4,"gen","2018","FALSE"
